status,time,card_type,city,amount,id
success,2025-09-08 06:30:00,Vsa,Karaj,-5000.0,78
fail,2025-09-21 17:07:00,Master Card,Tabriz,9999999999.0,88
fail,2025-09-02 10:48:00,Visa,Tehran,100.5,96
success,2025-09-04 02:30:00,Amex,Shiraz,1463119.0,77
success,2025-09-25 10:05:00,Master-Card,Shiraz,177050.0,76
success,2025-09-15 08:08:00,Amex,Mashhad,412308.0,100
fail,2025-09-04 19:19:00,Vsa,Tabriz,419089.0,18
success,2025-09-13 02:37:00,Master-Card,Tehran,1502601.0,21
fail,2025-09-28 13:10:00,MastCard,Tabriz,471227.0,1
success,2025-09-12 13:13:00,MastCard,Mashhad,-999999.0,38
success,2025-09-28 11:11:00,VISA,Ahvaz,545116.0,41
success,2025-09-13 20:20:00,Master-Card,THR,-5000.0,42
failed,2025-09-14 07:08:00,Vsa,Isfahan,0.0,9
failed,2025-09-20 18:12:00,Visa,Ahvaz,471227.0,23
succeed,2025-09-18 19:19:00,Discover,nan,914465.0,78
FAIL,2025-09-29 16:40:00,Amex,Karaj,-999999.0,11
success,2025-09-28 16:40:00,MastCard,Karaj,1.0,71
Success,2025-09-06 20:20:00,Discover,TEHRAN,850000.0,31
failed,2025-09-29 04:40:00,Visa,Isfahan,100000.0,89
success,2025-09-11 22:27:00,Discover,Tehran,419089.0,26
fail,2025-09-30 18:12:00,Vsa,ThRan,343679.0,30
fail,2025-09-02 05:23:00,Master-Card,Mashhad,0.0,34
failed,2025-09-28 09:09:00,nan,Ahvaz,583952.0,46
success,2025-09-23 10:05:00,Discover,karaj,914282.0,69
failed,2025-09-19 08:08:00,Discover,Isfahan,1387769.0,5
fail,2025-09-19 01:51:00,MasterCard,Qom,1768588.0,61
fail,2025-09-05 08:08:00,Discover,Qom,1050805.0,83
success,2025-09-19 02:37:00,Amex,Tabriz,-5000.0,38
Success,2025-09-02 04:04:00,Discover,Tehran,1782689.0,28
fail,2025-09-10 12:44:00,Visa,Qom,412308.0,26
failed,2025-09-25 02:30:00,MasterCard,Tehran,850000.0,61
failed,2025-09-02 14:11:00,Visa,Isfahan,0.0,23
fail,2025-09-30 18:00:00,Visa,Tehran,100.5,46
fail,2025-09-11 14:30:00,MasterCard,Karaj,12345.0,30
fail,2025-09-18 00:00:00,Visa,THR,-5000.0,67
fail,2025-09-29 16:40:00,MasterCard,Qom,177050.0,93
success,2025-09-24 01:51:00,Discover,Isfahan,1768588.0,33
fail,2025-09-15 14:02:00,Amex,nan,1305967.0,3
fail,2025-09-09 20:33:00,visa,Tehran,0.0,69
failed,2025-09-23 21:10:00,Amex,Tabriz,343679.0,83
success,2025-09-19 06:30:00,Amex,Tabriz,177050.0,42
success,2025-09-09 18:12:00,nan,Isfahan,177050.0,62
fail,2025-09-03 02:24:00,Discover,Tabriz,0.0,58
failed,2025-09-21 07:07:00,Visa,Tabriz,1578078.0,57
failed,2025-09-09 00:00:00,Discover,Tabriz,250000.0,1
success,2025-09-28 05:56:00,MasterCard,Mashhad,5000.0,73
Success,2025-09-30 15:45:00,Amex,Isfahan,123456.0,60
failed,2025-09-14 14:11:00,Visa,Shiraz,5000.0,69
success,2025-09-19 16:16:00,Master-Card,Mashhad,976246.0,59
success,2025-09-07 05:23:00,Visa,Tehran,-5000.0,46
fail,2025-09-16 04:40:00,Master-Card,karaj,177050.0,34
fail,2025-09-16 05:23:00,Master Card,Mashhad,650000.0,98
fail,2025-09-28 23:59:00,visa,Tehran,1472823.0,25
fail,2025-09-01 15:45:00,Vsa,Tehran,419089.0,42
fail,2025-09-04 12:34:00,Visa,Ahvaz,200000.0,29
failed,2025-09-04 00:00:00,MastCard,Karaj,850000.0,25
fail,2025-09-07 09:09:00,Visa,Mashhad,914465.0,54
FAIL,2025-09-08 19:40:00,Master-Card,Tabriz,177050.0,73
success,2025-09-17 02:20:00,Discover,Mashhad,1502601.0,67
fail,2025-09-05 21:23:00,Discover,Shiraz,100.5,15
success,2025-09-07 08:08:00,nan,THR,650000.0,4
fail,2025-09-28 11:11:00,Visa,Qom,250000.0,38
succeed,2025-09-20 15:45:00,Visa,Tabriz,1782689.0,20
failed,2025-09-29 11:11:00,MasterCard,Tehran,100.5,23
fail,2025-09-20 14:11:00,MastCard,Tehran,0.0,37
Success,2025-09-04 21:10:00,Amex,Shiraz,471227.0,62
success,2025-09-28 03:27:00,MastCard,Tehran,585954.0,8
fail,2025-09-06 14:11:00,Master-Card,Mashhad,443463.0,37
success,2025-09-07 03:00:00,Visa,Karaj,1578078.0,45
success,2025-09-18 02:37:00,MasterCard,Tabriz,914282.0,98
fail,2025-09-05 10:48:00,MastCard,Shiraz,1768588.0,33
success,2025-09-20 04:40:00,Amex,Qom,583952.0,7
fail,2025-09-30 06:06:00,MasterCard,Isfahan,471227.0,22
success,2025-09-29 08:59:00,Visa,TEHRAN,0.0,5
fail,2025-09-03 19:40:00,Visa,Karaj,450000.0,15
FAIL,2025-09-07 02:30:00,Visa,Isfahan,1578078.0,21
success,2025-09-27 02:37:00,Discover,Ahvaz,1768588.0,90
fail,2025-09-28 16:16:00,Visa,Karaj,545116.0,17
fail,2025-09-22 23:17:00,MasterCard,Ahvaz,205000.0,56
fail,2025-09-14 23:59:00,Visa,Shiraz,583952.0,50
success,2025-09-07 21:23:00,Vsa,Isfahan,1427657.0,7
fail,2025-09-05 10:48:00,Master-Card,Isfahan,585954.0,50
failed,2025-09-29 00:00:00,Discover,Shiraz,50200.0,60
Success,2025-09-22 14:00:00,MasterCard,Tehran,-5000.0,83
success,2025-09-05 05:56:00,Master Card,karaj,1158713.0,7
fail,2025-09-30 14:02:00,MasterCard,Isfahan,1578078.0,40
fail,2025-09-23 06:06:00,visa,Shiraz,0.0,45
success,2025-09-02 12:12:00,Visa,Mashhad,333333.0,59
success,2025-09-30 02:30:00,Master-Card,Mashhad,0.0,89
success,2025-09-27 23:59:00,MasterCard,Karaj,650000.0,75
success,2025-09-21 23:17:00,Visa,Shiraz,9999999999.0,55
fail,2025-09-22 19:51:00,VISA,Tabriz,250000.0,64
failed,2025-09-06 06:30:00,VISA,Tehran,1578078.0,65
fail,2025-09-15 00:00:00,Discover,karaj,177050.0,54
success,2025-09-21 08:59:00,Master Card,THR,1578078.0,97
success,2025-09-10 00:00:00,Visa,Tehran,100000.0,40
fail,2025-09-23 04:04:00,MastCard,Tabriz,1.0,53
success,2025-09-26 17:07:00,Visa,Tabriz,-5000.0,44
failed,2025-09-24 23:59:00,Discover,tehr@n,9999999999.0,63
success,2025-09-07 05:56:00,Vsa,Tabriz,343679.0,2
fail,2025-09-05 03:00:00,Discover,Tehran,200000.0,79
fail,2025-09-01 04:04:00,Visa,Tehran,-5000.0,21
fail,2025-09-13 02:30:00,MasterCard,Karaj,177050.0,89
fail,2025-09-21 07:08:00,Visa,THR,177050.0,50
FAIL,2025-09-26 01:51:00,MastCard,Isfahan,333333.0,81
success,2025-09-18 18:00:00,Visa,Tehran,-999999.0,52
fail,2025-09-13 03:27:00,Vsa,Qom,-5000.0,9
Success,2025-09-21 11:11:00,Discover,Tabriz,0.0,100
success,2025-09-21 06:30:00,Discover,Tehran,976246.0,20
fail,2025-09-18 20:33:00,Discover,THR,-5000.0,83
fail,2025-09-05 11:11:00,Amex,THR,471227.0,18
fail,2025-09-13 21:23:00,Visa,Tehran ,555555.0,84
FAIL,2025-09-04 01:01:00,MasterCard,Mashhad,177050.0,30
success,2025-09-17 21:23:00,Discover,Tabriz,5000.0,65
failed,2025-09-03 06:30:00,Master-Card,Ahvaz,-999999.0,24
fail,2025-09-17 13:13:00,Visa,Tehran,1768588.0,89
failed,2025-09-28 17:07:00,Vsa,Tabriz,1387769.0,47
fail,2025-09-11 11:11:00,Visa,Tabriz,9999999999.0,83
succeed,2025-09-21 02:24:00,Visa,tehr@n,1502601.0,95
Success,2025-09-20 09:45:00,Visa,Karaj,-5000.0,91
fail,2025-09-23 13:10:00,Visa,Tehran,583952.0,44
success,2025-09-21 05:23:00,MasterCard,Tehran,0.0,29
success,2025-09-26 04:04:00,visa,karaj,-5000.0,77
failed,2025-09-30 20:33:00,Visa,Ahvaz,419089.0,68
fail,2025-09-04 20:20:00,MasterCard,Shiraz,850000.0,17
success,2025-09-02 08:08:00,Discover,Tehran,1502601.0,98
failed,2025-09-20 02:30:00,Discover,Mashhad,0.0,5
success,2025-09-16 13:10:00,Discover,Qom,9999999999.0,93
fail,2025-09-28 02:20:00,Master-Card,tehr@n,443463.0,89
failed,2025-09-18 23:17:00,Visa,Tehran,63489.0,81
fail,2025-09-08 10:48:00,Vsa,Mashhad,471227.0,50
success,2025-09-03 21:21:00,Discover,Tehran,0.0,40
fail,2025-09-09 02:37:00,Discover,Isfahan,1050805.0,46
fail,2025-09-29 13:13:00,MasterCard,Tehran,976246.0,51
success,2025-09-20 07:08:00,Discover,karaj,1578078.0,11
success,2025-09-29 13:13:00,Visa,Tabriz,412308.0,12
success,2025-09-06 21:23:00,Visa,Isfahan,914465.0,13
success,2025-09-10 21:21:00,Discover,Isfahan,177050.0,64
fail,2025-09-21 21:21:00,Vsa,THR,585954.0,8
fail,2025-09-10 02:24:00,Visa,Ahvaz,-999999.0,65
success,2025-09-13 10:48:00,MastCard,Tehran,-999999.0,9
fail,2025-09-17 16:16:00,Discover,Tehran,343679.0,93
success,2025-09-09 09:00:00,Master-Card,Qom,177050.0,2
success,2025-09-17 17:17:00,MasterCard,Isfahan,333333.0,78
Success,2025-09-24 12:12:00,Visa,Tabriz,-999999.0,13
success,2025-09-09 09:45:00,visa,Ahvaz,583952.0,2
fail,2025-09-09 07:08:00,Visa,Tehran,774681.0,68
failed,2025-09-01 12:12:00,Amex,Tehran ,976246.0,76
succeed,2025-09-02 16:40:00,Amex,Tehran,63489.0,48
success,2025-09-28 04:04:00,Discover,Tehran,1050805.0,74
FAIL,2025-09-16 09:00:00,Master Card,Tabriz,-999999.0,3
success,2025-09-29 11:11:00,Vsa,Mashhad,1782689.0,68
success,2025-09-01 02:30:00,Vsa,Tabriz,250000.0,6
fail,2025-09-10 02:37:00,VISA,Karaj,-5000.0,88
success,2025-09-18 09:00:00,MasterCard,Isfahan,976246.0,5
fail,2025-09-26 08:59:00,Visa,Tehran,-5000.0,3
fail,2025-09-28 13:13:00,MastCard,THR,914282.0,10
fail,2025-09-08 02:54:00,Discover,tehr@n,177050.0,43
fail,2025-09-21 19:19:00,Visa,Shiraz,1502601.0,19
fail,2025-09-28 13:13:00,MasterCard,Ahvaz,471227.0,14
success,2025-09-11 22:27:00,nan,Tehran,0.0,21
fail,2025-09-23 03:27:00,Visa,Tabriz,555555.0,43
succeed,2025-09-02 01:01:00,Master-Card,Tabriz,1.0,28
fail,2025-09-08 02:30:00,MasterCard,Tehran ,50200.0,21
success,2025-09-27 19:19:00,Visa,Mashhad,-999999.0,36
fail,2025-09-22 21:23:00,Vsa,Tehran,1387769.0,24
fail,2025-09-08 04:04:00,VISA,Isfahan,976246.0,54
fail,2025-09-17 07:08:00,Discover,Tehran,914465.0,38
success,2025-09-15 04:40:00,Discover,Tabriz,0.0,17
success,2025-09-17 19:51:00,Discover,Mashhad,99999.0,22
fail,2025-09-28 08:08:00,Vsa,Tabriz,976246.0,83
fail,2025-09-23 12:12:00,Visa,Tehran,9999999999.0,45
fail,2025-09-24 16:40:00,Visa,Tehran,1578078.0,74
failed,2025-09-13 14:55:00,MastCard,Qom,-5000.0,61
success,2025-09-19 02:37:00,MasterCard,Karaj,585954.0,11
fail,2025-09-05 03:27:00,Discover,Isfahan,419089.0,61
fail,2025-09-12 09:00:00,Master-Card,Karaj,0.0,38
Success,2025-09-01 01:01:00,nan,Tehran,585954.0,66
fail,2025-09-23 12:34:00,Master Card,Tehran,471227.0,33
success,2025-09-05 12:44:00,Discover,karaj,177050.0,43
fail,2025-09-08 03:00:00,nan,Isfahan,5000.0,31
success,2025-09-13 02:30:00,MastCard,Isfahan,1305967.0,35
FAIL,2025-09-08 11:11:00,Visa,tehr@n,1768588.0,37
succeed,2025-09-25 03:27:00,Amex,Isfahan,343679.0,47
success,2025-09-23 12:44:00,Visa,Tehran,419089.0,23
success,2025-09-11 00:00:00,MastCard,tehr@n,333333.0,36
success,2025-09-01 18:45:00,MastCard,Tehran,585954.0,40
fail,2025-09-13 11:11:00,Vsa,Shiraz,0.0,91
succeed,2025-09-19 23:59:00,Visa,Tabriz,100000.0,90
success,2025-09-24 00:00:00,Amex,Mashhad,583952.0,81
success,2025-09-03 16:16:00,Visa,Qom,1578078.0,15
fail,2025-09-24 19:40:00,Master Card,Isfahan,1050805.0,37
success,2025-09-17 01:51:00,MastCard,Ahvaz,177050.0,4
succeed,2025-09-05 08:59:00,Visa,tehr@n,50200.0,22
success,2025-09-20 05:56:00,Visa,Tehran,100.5,81
fail,2025-09-21 02:30:00,Amex,Ahvaz,177050.0,22
fail,2025-09-08 14:11:00,MasterCard,Tehran,1472823.0,81
fail,2025-09-26 10:48:00,MastCard,Tehran,123456.0,78
Success,2025-09-14 14:55:00,Discover,tehr@n,-999999.0,78
succeed,2025-09-04 11:11:00,Amex,Mashhad,-999999.0,17
Success,2025-09-11 23:59:00,Visa,Tehran,177050.0,72
success,2025-09-20 07:08:00,MasterCard,Qom,-5000.0,99
success,2025-09-15 03:27:00,Master Card,Tabriz,1463119.0,91
success,2025-09-19 21:23:00,Amex,Mashhad,0.0,95
success,2025-09-07 14:11:00,Visa,Shiraz,471227.0,87
success,2025-09-19 13:10:00,visa,THR,123456.0,80
success,2025-09-28 12:34:00,Visa,Tehran,100.5,95
success,2025-09-19 02:37:00,MastCard,Tabriz,650000.0,80
fail,2025-09-11 23:17:00,MasterCard,Tehran,1050805.0,38
fail,2025-09-26 09:45:00,Discover,Tehran,0.0,24
failed,2025-09-05 12:34:00,Visa,tehr@n,412308.0,100
failed,2025-09-05 09:00:00,Visa,tehr@n,583952.0,6
success,2025-09-30 16:16:00,Master-Card,Ahvaz,583952.0,68
fail,2025-09-22 04:04:00,Master-Card,Shiraz,9999999999.0,82
Success,2025-09-08 19:51:00,MasterCard,karaj,99999.0,6
success,2025-09-10 04:40:00,Visa,Tehran,-5000.0,26
success,2025-09-06 02:37:00,Master-Card,Tehran,12345.0,92
success,2025-09-15 18:12:00,MasterCard,Tabriz,976246.0,41
success,2025-09-16 10:48:00,MasterCard,karaj,1387769.0,75
success,2025-09-28 22:27:00,MasterCard,Mashhad,123456.0,38
failed,2025-09-17 07:08:00,Discover,Mashhad,1427657.0,80
fail,2025-09-08 17:17:00,MasterCard,Tabriz,177050.0,83
fail,2025-09-08 01:01:00,Amex,Shiraz,-5000.0,43
fail,2025-09-25 21:10:00,MasterCard,THR,1000.0,53
fail,2025-09-09 14:30:00,Master-Card,Tabriz,9999999999.0,15
fail,2025-09-02 23:59:00,Discover,Shiraz,850000.0,91
fail,2025-09-15 10:48:00,Amex,Tabriz,1305967.0,56
fail,2025-09-18 13:10:00,Discover,Ahvaz,452545.0,56
fail,2025-09-03 23:59:00,MastCard,Mashhad,100.5,31
fail,2025-09-17 02:30:00,Visa,Isfahan,123456.0,83
fail,2025-09-04 14:02:00,Visa,Isfahan,1427657.0,57
success,2025-09-30 15:45:00,Vsa,Tehran,1782689.0,51
success,2025-09-04 14:00:00,Visa,THR,555555.0,24
fail,2025-09-14 19:51:00,Amex,tehr@n,1387769.0,58
success,2025-09-09 10:05:00,VISA,Mashhad,0.0,73
succeed,2025-09-09 19:29:00,MasterCard,Tabriz,200000.0,88
Success,2025-09-25 16:16:00,Visa,Shiraz,1768588.0,4
fail,2025-09-26 13:13:00,Discover,Mashhad,1387769.0,10
failed,2025-09-23 02:24:00,Vsa,Tabriz,1502601.0,63
fail,2025-09-30 00:00:00,Discover,Tehran,774681.0,73
fail,2025-09-18 07:07:00,MastCard,TEHRAN,1578078.0,83
fail,2025-09-10 18:12:00,Vsa,Ahvaz,1305967.0,15
fail,2025-09-21 17:17:00,MasterCard,karaj,200000.0,99
success,2025-09-04 13:13:00,Vsa,Isfahan,0.0,63
success,2025-09-12 23:59:00,Discover,Ahvaz,555555.0,19
success,2025-09-27 07:08:00,MasterCard,Qom,300000.0,63
fail,2025-09-08 02:37:00,MastCard,Isfahan,914465.0,56
fail,2025-09-02 18:12:00,Visa,karaj,177050.0,21
fail,2025-09-22 04:40:00,Discover,nan,1427657.0,34
fail,2025-09-13 14:30:00,Amex,TEHRAN,0.0,17
succeed,2025-09-21 16:40:00,Amex,Ahvaz,-5000.0,18
success,2025-09-16 20:33:00,MasterCard,Ahvaz,123456.0,81
FAIL,2025-09-28 15:45:00,Vsa,Shiraz,100000.0,66
success,2025-09-02 00:00:00,MasterCard,THR,850000.0,51
success,2025-09-11 02:30:00,Master-Card,Mashhad,1158713.0,65
fail,2025-09-10 09:09:00,MastCard,Tehran,850000.0,43
success,2025-09-15 09:45:00,Discover,Ahvaz,-5000.0,57
success,2025-09-17 07:32:00,MasterCard,TEHRAN,450000.0,10
failed,2025-09-08 03:00:00,MastCard,Isfahan,976246.0,37
success,2025-09-18 09:00:00,Master-Card,Ahvaz,585954.0,48
fail,2025-09-23 03:27:00,Visa,Tabriz,100000.0,69
success,2025-09-09 02:54:00,MasterCard,tehr@n,412308.0,56
failed,2025-09-25 18:00:00,Visa,Karaj,-5000.0,76
success,2025-09-08 10:48:00,Discover,Qom,650000.0,36
success,2025-09-27 12:44:00,MastCard,Ahvaz,0.0,31
fail,2025-09-14 03:27:00,Visa,karaj,-5000.0,55
success,2025-09-28 03:27:00,Amex,TEHRAN,1000.0,38
fail,2025-09-26 04:15:00,Master-Card,TEHRAN,-5000.0,73
fail,2025-09-25 12:12:00,VISA,Tehran,-999999.0,91
success,2025-09-18 17:07:00,Visa,Tehran,1463119.0,15
fail,2025-09-22 02:37:00,MastCard,karaj,976246.0,16
success,2025-09-20 04:15:00,nan,tehr@n,443463.0,77
failed,2025-09-30 05:56:00,Visa,Tabriz,333333.0,90
fail,2025-09-20 18:12:00,MasterCard,Tehran,50200.0,95
success,2025-09-21 17:07:00,nan,Tabriz,452545.0,53
success,2025-09-12 09:00:00,Visa,Isfahan,1768588.0,56
fail,2025-09-19 08:08:00,nan,Ahvaz,850000.0,7
success,2025-09-14 07:08:00,MasterCard,Tehran,1502601.0,57
success,2025-09-17 00:00:00,Visa,Tabriz,177050.0,55
success,2025-09-24 10:05:00,MasterCard,TEHRAN,1578078.0,52
Success,2025-09-21 16:40:00,Discover,Tehran,300000.0,4
success,2025-09-03 08:08:00,Discover,Ahvaz,50200.0,43
succeed,2025-09-26 20:33:00,MasterCard,Isfahan,583952.0,40
success,2025-09-30 07:08:00,MasterCard,Shiraz,555555.0,30
fail,2025-09-23 14:11:00,MasterCard,Tehran,300000.0,10
success,2025-09-07 01:01:00,Visa,Tabriz,0.0,95
fail,2025-09-17 12:34:00,Vsa,Isfahan,343679.0,7
success,2025-09-12 02:30:00,MasterCard,THR,1463119.0,36
success,2025-09-09 10:05:00,Vsa,Qom,976246.0,35
success,2025-09-15 04:40:00,Vsa,Tehran,-5000.0,89
fail,2025-09-18 02:30:00,Discover,Ahvaz,50200.0,39
success,2025-09-21 02:54:00,Visa,Tehran,-5000.0,36
fail,2025-09-13 19:29:00,nan,tehr@n,914282.0,20
success,2025-09-30 20:33:00,MastCard,Tabriz,1578078.0,49
failed,2025-09-21 02:30:00,Visa,Mashhad,100.5,97
FAIL,2025-09-30 00:00:00,MastCard,Tehran,914282.0,59
fail,2025-09-08 07:07:00,Visa,Qom,545116.0,49
success,2025-09-14 21:21:00,Visa,Mashhad,914282.0,91
success,2025-09-08 07:08:00,MasterCard,Isfahan,1768588.0,26
Success,2025-09-14 09:00:00,Visa,Tehran,545116.0,36
success,2025-09-07 05:23:00,VISA,THR,99999.0,43
fail,2025-09-23 16:40:00,Master-Card,Ahvaz,200000.0,100
success,2025-09-12 07:07:00,Amex,Shiraz,1472823.0,43
success,2025-09-11 05:56:00,Visa,Qom,976246.0,100
success,2025-09-22 14:11:00,Discover,Karaj,177050.0,76
failed,2025-09-22 18:12:00,Discover,Tehran,-5000.0,33
fail,2025-09-11 19:51:00,MasterCard,tehr@n,850000.0,78
Success,2025-09-25 07:08:00,Visa,Tabriz,1305967.0,98
fail,2025-09-22 08:08:00,Amex,Shiraz,1768588.0,45
succeed,2025-09-28 16:40:00,MasterCard,Shiraz,1578078.0,45
failed,2025-09-29 04:04:00,Master Card,Shiraz,976246.0,89
success,2025-09-13 07:08:00,nan,THR,471227.0,15
success,2025-09-18 04:04:00,Amex,Tabriz,1782689.0,96
fail,2025-09-02 17:17:00,Amex,Ahvaz,9999999999.0,17
fail,2025-09-29 17:17:00,Visa,Qom,650000.0,12
fail,2025-09-21 21:23:00,Visa,Tehran,63489.0,22
fail,2025-09-15 22:27:00,Master-Card,Isfahan,585954.0,23
success,2025-09-20 08:59:00,MastCard,karaj,300000.0,91
fail,2025-09-27 14:00:00,Visa,Tabriz,1578078.0,78
failed,2025-09-18 07:32:00,Amex,Mashhad,471227.0,12
success,2025-09-15 21:21:00,nan,Mashhad,177050.0,68
success,2025-09-19 19:19:00,Discover,Shiraz,1387769.0,51
success,2025-09-23 03:00:00,Visa,THR,100.5,13
fail,2025-09-24 06:30:00,Master Card,Tehran,1387769.0,57
fail,2025-09-12 15:45:00,MasterCard,Mashhad,976246.0,55
fail,2025-09-13 21:10:00,MasterCard,Isfahan,1768588.0,82
failed,2025-09-22 12:34:00,Discover,Tabriz,9999999999.0,28
success,2025-09-11 07:07:00,Master-Card,TEHRAN,177050.0,44
fail,2025-09-05 00:00:00,Vsa,Tehran,914465.0,19
failed,2025-09-29 04:04:00,MasterCard,Tehran,850000.0,46
fail,2025-09-01 02:30:00,Visa,Karaj,1158713.0,3
success,2025-09-24 00:00:00,MasterCard,Tabriz,471227.0,83
success,2025-09-03 20:33:00,Visa,Karaj,419089.0,20
success,2025-09-22 14:11:00,Visa,karaj,1578078.0,25
Success,2025-09-19 12:12:00,Discover,Tabriz,1578078.0,75
success,2025-09-23 12:12:00,Visa,Tehran,976246.0,56
success,2025-09-29 16:16:00,Master Card,Tehran,205000.0,81
fail,2025-09-30 03:00:00,Visa,Tehran,9999999999.0,61
failed,2025-09-07 10:48:00,MasterCard,Tabriz,9999999999.0,55
success,2025-09-12 18:12:00,Visa,THR,976246.0,35
fail,2025-09-15 02:37:00,MastCard,Ahvaz,1050805.0,78
success,2025-09-25 08:59:00,Visa,Tehran,123456.0,59
fail,2025-09-05 19:51:00,Amex,THR,-999999.0,39
fail,2025-09-15 14:11:00,Vsa,Tehran,120000.0,57
failed,2025-09-08 02:37:00,Master Card,Shiraz,1472823.0,83
success,2025-09-10 00:00:00,MastCard,Tehran,-5000.0,67
fail,2025-09-26 00:00:00,Visa,Tehran,0.0,34
success,2025-09-16 07:32:00,Visa,Ahvaz,0.0,41
failed,2025-09-08 07:07:00,MastCard,Mashhad,177050.0,22
fail,2025-09-01 02:30:00,Visa,Qom,177050.0,27
success,2025-09-12 23:59:00,MasterCard,Isfahan,585954.0,21
success,2025-09-05 06:30:00,VISA,Tehran,1578078.0,41
fail,2025-09-03 08:59:00,Vsa,Karaj,333333.0,31
success,2025-09-01 12:12:00,Vsa,karaj,471227.0,27
fail,2025-09-04 00:00:00,Master-Card,Tehran,555555.0,37
success,2025-09-08 03:00:00,Amex,Isfahan,1463119.0,66
failed,2025-09-03 03:27:00,MastCard,Qom,1.0,54
fail,2025-09-10 14:11:00,Discover,Qom,1472823.0,9
failed,2025-09-02 11:11:00,visa,Qom,5000.0,83
success,2025-09-11 03:00:00,Discover,Karaj,0.0,42
fail,2025-09-25 12:12:00,Amex,Tehran ,452545.0,36
success,2025-09-10 14:55:00,Discover,Isfahan,177050.0,10
fail,2025-09-21 08:08:00,Visa,Qom,-5000.0,59
Success,2025-09-14 23:59:00,Amex,Karaj,471227.0,40
success,2025-09-07 06:06:00,Discover,Qom,1502601.0,54
success,2025-09-27 02:30:00,Amex,Isfahan,914282.0,39
success,2025-09-27 02:54:00,Amex,Shiraz,471227.0,7
success,2025-09-02 17:17:00,MasterCard,Shiraz,-1.0,4
failed,2025-09-09 19:40:00,Visa,Qom,1883871.0,15
success,2025-09-16 21:23:00,MasterCard,Tabriz,914282.0,76
failed,2025-09-13 23:17:00,Vsa,Mashhad,1782689.0,48
success,2025-09-09 08:59:00,Discover,THR,205000.0,6
fail,2025-09-20 21:23:00,MasterCard,THR,555555.0,73
Success,2025-09-04 19:51:00,MasterCard,Ahvaz,914465.0,35
success,2025-09-22 20:20:00,Master-Card,Karaj,471227.0,72
success,2025-09-10 23:59:00,Amex,Tehran,583952.0,71
succeed,2025-09-26 23:59:00,Visa,Mashhad,200000.0,68
fail,2025-09-26 18:12:00,Master-Card,Tehran,1387769.0,58
success,2025-09-22 14:11:00,Vsa,karaj,0.0,77
fail,2025-09-12 19:19:00,MastCard,Tabriz,200000.0,19
success,2025-09-17 05:56:00,MasterCard,Ahvaz,0.0,62
failed,2025-09-14 02:37:00,MastCard,karaj,914465.0,71
FAIL,2025-09-14 02:30:00,MasterCard,TEHRAN,1050805.0,10
success,2025-09-25 08:08:00,MastCard,Ahvaz,1502601.0,25
success,2025-09-02 14:00:00,Master-Card,Qom,1463119.0,44
Success,2025-09-21 14:55:00,Master-Card,Qom,471227.0,100
success,2025-09-25 08:08:00,MasterCard,Tabriz,1883871.0,58
fail,2025-09-20 13:10:00,Master-Card,Tehran,850000.0,25
success,2025-09-11 02:24:00,Visa,Tehran,-5000.0,94
FAIL,2025-09-16 19:51:00,Visa,Tehran,123456.0,76
succeed,2025-09-19 02:37:00,Amex,tehr@n,1463119.0,40
success,2025-09-23 06:30:00,Amex,Tehran,177050.0,76
failed,2025-09-06 20:33:00,Visa,Karaj,177050.0,70
fail,2025-09-24 05:56:00,MasterCard,Tehran,177050.0,10
fail,2025-09-19 15:45:00,Visa,Tehran ,452545.0,66
Success,2025-09-05 04:04:00,Amex,Isfahan,850000.0,25
fail,2025-09-26 11:11:00,Master-Card,Isfahan,1463119.0,71
fail,2025-09-04 08:08:00,MastCard,Isfahan,471227.0,88
success,2025-09-15 13:13:00,Discover,karaj,100.5,11
success,2025-09-29 12:34:00,visa,Tabriz,-5000.0,36
success,2025-09-04 09:45:00,Amex,karaj,0.0,49
fail,2025-09-20 10:48:00,Vsa,Shiraz,1578078.0,48
Success,2025-09-10 01:01:00,MastCard,Tabriz,200000.0,88
Success,2025-09-24 07:08:00,visa,Tehran,9999999999.0,7
fail,2025-09-22 07:08:00,Vsa,Ahvaz,914282.0,92
success,2025-09-03 15:45:00,MasterCard,Tabriz,0.0,77
success,2025-09-26 14:11:00,Discover,TEHRAN,914465.0,51
success,2025-09-05 16:16:00,MastCard,Tehran,914465.0,17
fail,2025-09-06 13:13:00,Amex,Shiraz,583952.0,32
success,2025-09-21 13:13:00,Amex,Karaj,-5000.0,26
fail,2025-09-22 08:08:00,Discover,Shiraz,177050.0,22
fail,2025-09-08 10:48:00,MasterCard,Tabriz,850000.0,13
success,2025-09-07 16:40:00,Amex,THR,583952.0,12
success,2025-09-21 19:51:00,Vsa,Ahvaz,-5000.0,71
success,2025-09-10 10:05:00,MastCard,Mashhad,200000.0,1
success,2025-09-06 12:44:00,Visa,Qom,200000.0,33
fail,2025-09-14 14:11:00,Discover,Qom,914465.0,14
success,2025-09-04 08:59:00,Visa,tehr@n,0.0,64
fail,2025-09-28 19:19:00,Visa,TEHRAN,545116.0,43
success,2025-09-25 20:33:00,Visa,Tabriz,99999.0,58
failed,2025-09-13 21:23:00,Vsa,Tabriz,250000.0,41
success,2025-09-20 00:00:00,Master-Card,ThRan,-5000.0,81
success,2025-09-17 07:08:00,Discover,Tabriz,120000.0,68
